,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
Time,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W)
0:00:00,0,0,0,0,0,0,0,62,62
0:05:00,0,0,0,0,0,0,0,62,62
0:10:00,0,0,0,0,0,0,0,62,62
0:15:00,0,0,0,0,0,0,0,62,62
0:20:00,0,0,0,0,0,0,0,62,62
0:25:00,0,0,0,0,0,0,0,62,62
0:30:00,0,0,0,0,0,0,0,62,62
0:35:00,0,80,0,0,0,0,0,62,142
0:40:00,0,251,0,0,0,0,61,62,373
0:45:00,0,242,0,0,0,0,191,62,495
0:50:00,0,242,0,0,0,0,185,62,489
0:55:00,0,234,0,0,0,0,185,62,481
1:00:00,0,160,0,0,0,0,178,62,400
1:05:00,0,0,0,0,0,0,122,62,184
1:10:00,0,0,0,0,0,0,0,62,62
1:15:00,0,0,0,0,0,0,0,62,62
1:20:00,0,0,0,0,0,0,0,62,62
1:25:00,0,0,0,0,0,0,0,62,62
1:30:00,0,0,0,0,0,0,0,62,62
1:35:00,0,0,0,0,0,0,0,62,62
1:40:00,0,0,0,0,0,0,0,162,162
1:45:00,0,80,0,0,0,0,0,162,242
1:50:00,0,251,0,0,0,0,61,162,473
1:55:00,0,242,0,0,0,0,191,162,595
2:00:00,0,242,0,0,0,0,185,162,589
2:05:00,0,234,0,0,0,0,185,262,681
2:10:00,0,160,0,0,0,0,178,292,630
2:15:00,0,0,0,0,0,0,122,1292,1414
2:20:00,0,0,0,0,0,0,0,1292,1292
2:25:00,0,0,0,0,0,0,0,1192,1192
2:30:00,0,0,0,0,0,0,0,1192,1192
2:35:00,0,0,0,0,0,0,0,1192,1192
2:40:00,0,0,0,0,0,0,0,1192,1192
2:45:00,0,0,0,0,0,0,0,192,192
2:50:00,0,0,0,0,0,0,0,192,192
2:55:00,0,80,0,0,0,0,0,192,272
3:00:00,0,251,0,0,0,0,61,192,503
3:05:00,0,242,0,0,0,0,191,192,625
3:10:00,0,242,0,0,0,0,185,192,619
3:15:00,0,234,0,0,0,0,185,192,611
3:20:00,0,160,0,0,0,0,178,192,530
3:25:00,0,0,0,0,0,0,122,192,314
3:30:00,0,0,0,0,0,0,0,192,192
3:35:00,0,0,0,0,0,0,0,192,192
3:40:00,0,0,0,0,0,0,0,192,192
3:45:00,0,0,0,0,0,0,0,192,192
3:50:00,0,0,0,0,0,0,0,92,92
3:55:00,0,0,0,0,0,0,0,62,62
4:00:00,0,0,0,0,0,0,0,62,62
4:05:00,0,80,0,0,0,0,0,62,142
4:10:00,0,251,0,0,0,0,61,62,373
4:15:00,0,242,0,0,0,0,191,62,495
4:20:00,0,242,0,0,0,0,185,62,489
4:25:00,0,234,0,0,0,0,185,62,481
4:30:00,0,160,0,0,0,0,178,62,400
4:35:00,0,0,0,0,0,0,122,62,184
4:40:00,0,0,0,0,0,0,0,62,62
4:45:00,0,0,0,0,0,0,0,62,62
4:50:00,0,0,0,0,0,0,0,62,62
4:55:00,0,0,0,0,0,0,0,62,62
5:00:00,200,0,0,0,0,0,0,62,262
5:05:00,200,0,0,0,0,0,0,62,262
5:10:00,200,0,0,0,0,0,0,62,262
5:15:00,200,80,0,0,0,0,0,62,342
5:20:00,200,251,0,0,0,0,61,62,573
5:25:00,200,242,0,0,0,0,191,62,695
5:30:00,610,242,0,0,0,0,185,62,1099
5:35:00,410,234,0,0,0,0,185,62,891
5:40:00,410,160,0,0,0,0,178,62,810
5:45:00,410,0,0,0,0,0,122,62,594
5:50:00,410,0,0,0,0,0,0,62,472
5:55:00,410,0,0,0,0,0,0,62,472
6:00:00,510,0,0,0,0,0,0,62,572
6:05:00,510,0,0,0,0,0,0,62,572
6:10:00,410,0,0,0,0,0,0,62,472
6:15:00,410,0,0,0,0,0,0,62,472
6:20:00,610,0,0,0,0,0,0,62,672
6:25:00,1020,80,0,0,0,0,0,62,1162
6:30:00,1020,251,0,0,0,0,61,62,1393
6:35:00,1020,242,0,0,0,0,191,62,1515
6:40:00,1020,242,0,0,0,0,185,62,1509
6:45:00,610,234,0,0,0,0,185,62,1091
6:50:00,610,160,0,0,0,0,178,162,1110
6:55:00,610,0,0,0,0,0,122,162,894
7:00:00,610,0,0,0,0,0,0,167,777
7:05:00,610,0,0,0,0,0,0,167,777
7:10:00,610,0,0,0,0,0,0,167,777
7:15:00,610,0,0,0,0,0,0,167,777
7:20:00,670,0,0,0,0,0,0,417,1087
7:25:00,260,0,0,0,0,0,0,417,677
7:30:00,260,0,0,0,0,0,0,417,677
7:35:00,60,80,0,0,0,0,0,517,657
7:40:00,60,251,0,0,0,0,61,517,888
7:45:00,60,242,0,0,0,0,191,167,660
7:50:00,60,242,0,0,0,0,185,167,654
7:55:00,60,234,0,0,0,0,185,167,646
8:00:00,60,160,0,0,0,0,178,167,565
8:05:00,60,0,0,0,0,0,122,167,349
8:10:00,60,0,0,0,0,0,0,162,222
8:15:00,0,0,0,0,0,0,0,162,162
8:20:00,0,0,0,0,0,0,0,162,162
8:25:00,0,0,0,0,0,0,0,162,162
8:30:00,0,0,0,0,0,0,0,162,162
8:35:00,0,0,0,0,0,0,0,162,162
8:40:00,0,0,0,0,0,0,0,62,62
8:45:00,0,80,0,0,0,0,0,62,142
8:50:00,0,251,0,0,0,0,61,62,373
8:55:00,0,242,0,0,0,0,191,62,495
9:00:00,0,242,0,0,0,0,185,62,489
9:05:00,0,234,0,0,0,0,185,62,481
9:10:00,0,160,0,0,0,0,178,62,400
9:15:00,0,0,0,0,505,0,122,62,689
9:20:00,0,0,0,0,505,0,0,62,567
9:25:00,0,0,0,0,505,0,0,62,567
9:30:00,0,0,0,0,0,0,0,62,62
9:35:00,0,0,0,0,0,0,0,62,62
9:40:00,0,0,0,0,505,0,0,62,567
9:45:00,120,0,0,0,505,0,0,62,687
9:50:00,120,0,0,0,505,0,0,62,687
9:55:00,120,80,0,0,0,0,0,62,262
10:00:00,120,251,0,0,0,0,61,92,523
10:05:00,0,242,0,0,0,0,191,92,525
10:10:00,0,242,0,0,0,0,185,92,519
10:15:00,0,234,0,0,0,0,185,92,511
10:20:00,0,160,0,0,0,0,178,92,430
10:25:00,0,0,0,0,0,0,122,92,214
10:30:00,0,0,0,0,0,0,0,92,92
10:35:00,0,0,0,0,0,0,0,92,92
10:40:00,0,0,0,0,0,0,0,92,92
10:45:00,0,0,0,0,0,0,0,92,92
10:50:00,0,0,0,0,0,0,0,192,192
10:55:00,0,0,0,0,0,4115,0,192,4307
11:00:00,0,0,1600,0,0,4115,0,162,5877
11:05:00,0,80,1600,0,0,4115,0,162,5957
11:10:00,0,251,1600,0,0,4115,61,192,6219
11:15:00,200,242,1600,0,0,4115,191,192,6541
11:20:00,200,242,1600,0,0,4115,185,192,6534
11:25:00,200,234,1600,0,0,4115,185,192,6526
11:30:00,200,160,1600,0,0,4115,679,92,6846
11:35:00,200,0,1600,0,0,0,61,92,1953
11:40:00,300,0,1600,0,0,0,0,92,1992
11:45:00,300,0,1600,0,0,0,0,62,1962
11:50:00,300,0,1600,0,0,0,0,62,1962
11:55:00,300,0,1600,0,0,0,0,62,1962
12:00:00,300,0,1600,0,0,0,61,62,2023
12:05:00,300,0,1600,0,0,0,191,62,2153
12:10:00,300,0,0,0,0,0,197,62,559
12:15:00,200,80,0,0,0,0,191,62,533
12:20:00,200,251,0,0,0,0,185,62,697
12:25:00,200,242,0,0,0,0,185,62,689
12:30:00,200,242,0,0,0,0,178,62,683
12:35:00,200,234,0,0,0,0,185,62,681
12:40:00,200,160,0,0,0,0,178,62,600
12:45:00,200,0,0,0,0,0,153,62,415
12:50:00,200,0,0,0,0,0,61,62,323
12:55:00,0,0,0,0,0,0,0,162,162
13:00:00,0,0,0,0,0,0,0,162,162
13:05:00,0,0,0,0,0,0,0,162,162
13:10:00,0,0,1600,0,0,0,0,1662,3262
13:15:00,0,0,1600,0,0,0,0,1662,3262
13:20:00,0,0,1600,0,0,0,0,162,1762
13:25:00,0,80,0,0,0,0,0,162,242
13:30:00,0,251,0,0,0,0,61,162,473
13:35:00,0,242,0,0,0,0,191,162,595
13:40:00,0,242,0,0,0,0,185,162,589
13:45:00,0,234,0,0,0,0,185,162,581
13:50:00,0,160,0,0,0,0,178,62,400
13:55:00,0,0,0,0,0,0,122,62,184
14:00:00,0,0,0,0,0,0,0,62,62
14:05:00,0,0,0,0,0,0,0,62,62
14:10:00,0,0,0,0,0,0,0,62,62
14:15:00,0,0,0,0,0,0,0,62,62
14:20:00,0,0,0,0,0,0,0,62,62
14:25:00,0,0,0,0,0,0,0,62,62
14:30:00,0,0,0,0,0,0,0,62,62
14:35:00,0,80,0,0,0,0,0,62,142
14:40:00,0,251,0,0,0,0,61,62,373
14:45:00,0,242,0,0,0,0,191,62,495
14:50:00,0,242,0,0,0,0,185,62,489
14:55:00,0,234,0,0,0,0,185,62,481
15:00:00,0,160,0,0,0,0,178,62,400
15:05:00,0,0,0,0,0,0,122,62,184
15:10:00,120,0,0,0,0,0,0,62,182
15:15:00,120,0,0,0,0,0,0,62,182
15:20:00,120,0,0,0,0,0,0,62,182
15:25:00,120,0,0,0,0,0,0,62,182
15:30:00,120,0,0,0,0,0,0,62,182
15:35:00,120,0,0,0,0,0,0,62,182
15:40:00,120,0,0,0,0,0,0,62,182
15:45:00,120,80,0,0,0,0,0,62,262
15:50:00,120,251,0,0,0,0,61,62,493
15:55:00,0,242,0,0,0,0,191,62,495
16:00:00,0,242,0,0,0,0,185,62,489
16:05:00,0,234,0,0,0,0,185,62,481
16:10:00,0,160,0,0,0,0,178,62,400
16:15:00,0,0,0,0,0,0,122,62,184
16:20:00,0,0,0,0,0,0,0,62,62
16:25:00,0,0,0,0,0,0,0,62,62
16:30:00,0,0,0,0,0,0,0,62,62
16:35:00,0,0,0,0,0,0,0,242,242
16:40:00,0,0,0,0,0,0,0,242,242
16:45:00,0,0,0,0,0,0,0,242,242
16:50:00,0,0,0,0,0,0,0,242,242
16:55:00,0,80,0,0,0,0,0,342,422
17:00:00,0,251,0,0,0,0,61,242,553
17:05:00,200,242,0,0,0,0,191,242,875
17:10:00,0,242,0,0,0,0,185,1492,1919
17:15:00,60,234,0,0,0,0,185,1492,1971
17:20:00,60,160,0,0,0,0,178,1492,1890
17:25:00,60,0,0,0,0,0,122,1492,1674
17:30:00,120,0,0,0,0,0,0,1492,1612
17:35:00,120,0,0,0,0,0,0,1312,1432
17:40:00,530,0,0,0,0,0,0,1312,1842
17:45:00,530,0,0,0,0,0,0,1312,1842
17:50:00,940,0,0,0,0,0,0,1312,2252
17:55:00,1140,0,0,0,0,0,0,62,1202
18:00:00,1140,0,0,0,0,0,0,62,1202
18:05:00,1140,80,0,467,0,0,0,182,1869
18:10:00,1140,251,0,467,0,0,61,182,2100
18:15:00,1550,242,0,467,0,0,191,182,2632
18:20:00,1550,242,0,467,0,0,185,182,2626
18:25:00,1550,234,0,467,0,0,185,182,2618
18:30:00,1490,160,0,467,0,0,178,182,2477
18:35:00,1490,0,0,467,0,0,122,182,2261
18:40:00,1490,0,0,467,0,0,0,182,2139
18:45:00,1490,0,0,467,0,0,0,182,2139
18:50:00,1840,0,0,0,0,0,0,182,2022
18:55:00,1840,0,0,0,0,0,0,312,2152
19:00:00,1960,0,0,0,0,0,0,312,2272
19:05:00,2250,0,0,0,0,0,0,342,2592
19:10:00,1840,0,0,0,0,0,0,342,2182
19:15:00,1940,80,0,0,0,0,0,342,2362
19:20:00,1530,251,0,0,0,0,61,342,2183
19:25:00,810,242,0,0,0,0,191,342,1585
19:30:00,1010,242,0,0,0,0,185,92,1529
19:35:00,1220,234,0,0,0,0,185,92,1731
19:40:00,1220,160,0,0,0,0,178,92,1650
19:45:00,1630,0,0,0,0,0,122,92,1844
19:50:00,1630,0,0,0,0,0,0,92,1722
19:55:00,1630,0,0,0,0,0,0,122,1752
20:00:00,1690,0,0,0,0,0,0,122,1812
20:05:00,1280,0,0,0,0,0,0,122,1402
20:10:00,1380,0,0,0,0,0,0,122,1502
20:15:00,1380,0,0,0,0,0,0,122,1502
20:20:00,1500,0,0,0,0,0,0,122,1622
20:25:00,1400,80,0,0,0,0,0,122,1602
20:30:00,1400,251,0,0,0,0,61,122,1833
20:35:00,1090,242,0,0,0,0,191,122,1645
20:40:00,1090,242,0,0,0,0,185,122,1639
20:45:00,1090,234,0,0,0,0,185,122,1631
20:50:00,1210,160,0,0,0,0,178,92,1640
20:55:00,1210,0,0,0,0,0,122,92,1424
21:00:00,1210,0,0,0,0,0,0,92,1302
21:05:00,1310,0,0,0,0,0,0,162,1472
21:10:00,900,0,0,0,0,0,0,162,1062
21:15:00,1000,0,0,0,0,0,0,162,1162
21:20:00,1120,0,0,0,0,0,0,162,1282
21:25:00,900,0,0,0,505,0,0,162,1567
21:30:00,700,0,0,0,505,0,0,162,1367
21:35:00,700,80,0,0,505,0,0,162,1447
21:40:00,700,251,0,0,0,0,61,162,1173
21:45:00,580,242,0,0,0,0,191,162,1175
21:50:00,520,242,0,0,505,0,185,162,1614
21:55:00,520,234,0,0,505,0,185,162,1606
22:00:00,520,160,0,0,505,0,178,162,1525
22:05:00,320,0,0,0,0,0,122,162,604
22:10:00,320,0,0,0,0,0,0,162,482
22:15:00,320,0,0,0,0,0,0,162,482
22:20:00,320,0,0,0,0,0,0,192,512
22:25:00,320,0,0,0,0,0,0,192,512
22:30:00,320,0,0,0,0,0,0,412,732
22:35:00,320,0,0,0,0,0,0,412,732
22:40:00,320,0,0,0,0,0,0,412,732
22:45:00,220,80,0,0,0,0,0,412,712
22:50:00,100,251,0,0,0,4115,61,412,4939
22:55:00,100,242,0,0,0,4115,191,412,5061
23:00:00,100,242,0,0,0,4115,185,342,4984
23:05:00,100,890,0,0,0,4115,185,342,5632
23:10:00,100,80,0,0,0,4115,178,92,4565
23:15:00,0,0,0,0,0,4115,122,92,4329
23:20:00,0,0,0,0,0,0,0,92,92
23:25:00,0,0,0,0,0,0,0,92,92
23:30:00,0,0,0,0,0,0,0,92,92
23:35:00,0,80,0,0,0,0,0,92,172
23:40:00,0,251,0,0,0,0,0,92,343
23:45:00,0,259,0,0,0,0,0,92,351
23:50:00,0,251,0,0,0,0,0,92,343
23:55:00,0,242,0,0,0,0,0,92,334
0:00:00,100,0,0,0,0,0,61,97,258
0:05:00,100,0,0,0,0,0,191,97,388
0:10:00,100,0,0,0,0,0,185,97,382
0:15:00,100,80,0,0,0,0,185,97,461
0:20:00,100,251,0,0,0,0,178,97,626
0:25:00,100,242,0,0,0,0,122,97,561
0:30:00,100,242,0,0,0,0,0,97,439
0:35:00,100,234,0,0,0,0,0,342,676
0:40:00,100,160,0,0,0,0,0,342,602
0:45:00,100,0,0,0,0,0,0,342,442
0:50:00,100,0,0,0,0,0,0,342,442
0:55:00,0,0,0,0,0,0,0,312,312
1:00:00,0,0,0,0,0,0,0,312,312
1:05:00,0,0,0,0,0,0,0,312,312
1:10:00,0,0,0,0,0,0,61,312,373
1:15:00,0,0,0,0,0,0,191,312,503
1:20:00,0,0,0,0,0,0,185,312,497
1:25:00,0,80,0,0,0,0,185,312,576
1:30:00,0,251,0,0,0,0,178,312,741
1:35:00,120,242,0,0,0,0,122,352,836
1:40:00,120,242,0,0,0,0,0,352,714
1:45:00,120,234,0,0,0,0,0,352,706
1:50:00,120,160,0,0,0,0,0,352,632
1:55:00,0,0,0,0,0,0,0,102,102
2:00:00,0,0,0,0,0,0,0,132,132
2:05:00,0,0,0,0,0,0,0,132,132
2:10:00,0,0,0,0,0,0,0,132,132
2:15:00,0,0,0,0,0,0,0,102,102
2:20:00,0,0,0,0,0,0,61,102,163
2:25:00,0,0,0,0,0,0,191,62,253
2:30:00,0,0,0,0,0,0,185,62,247
2:35:00,0,80,0,0,0,0,185,162,426
2:40:00,0,251,0,0,0,0,178,162,591
2:45:00,0,242,0,0,0,0,122,162,526
2:50:00,0,242,0,0,0,0,0,162,404
2:55:00,0,234,0,0,0,0,0,162,396
3:00:00,0,160,0,0,0,0,0,62,222
3:05:00,0,0,0,0,0,0,0,62,62
3:10:00,200,0,0,0,0,0,0,62,262
3:15:00,200,0,0,0,0,0,0,62,262
3:20:00,200,0,0,0,0,0,0,62,262
3:25:00,610,0,0,0,0,0,0,62,672
3:30:00,610,0,0,0,0,0,61,62,733
3:35:00,610,0,0,0,0,0,191,182,983
3:40:00,610,0,0,0,0,0,185,182,977
3:45:00,610,80,0,0,0,0,185,182,1056
3:50:00,610,251,0,0,0,0,178,182,1221
3:55:00,610,242,0,0,0,0,122,182,1156
4:00:00,610,242,0,0,0,0,0,182,1034
4:05:00,610,234,0,0,0,0,0,62,906
4:10:00,610,160,0,0,0,0,0,62,832
4:15:00,610,0,0,0,0,0,0,62,672
4:20:00,610,0,0,0,0,0,0,62,672
4:25:00,610,0,0,0,0,0,0,62,672
4:30:00,610,0,0,0,0,0,0,62,672
4:35:00,410,0,0,0,0,0,0,62,472
4:40:00,0,0,0,0,0,0,61,62,123
4:45:00,0,0,0,0,0,0,191,62,253
4:50:00,0,0,0,0,0,0,185,62,247
4:55:00,0,80,0,0,0,0,185,62,326
5:00:00,410,251,0,0,0,0,178,62,901
5:05:00,410,242,0,0,0,0,122,62,836
5:10:00,410,242,0,0,0,0,0,62,714
5:15:00,410,234,0,0,0,0,0,92,736
5:20:00,410,160,0,0,0,0,0,92,662
5:25:00,410,0,0,0,0,0,0,92,502
5:30:00,410,0,0,0,0,0,0,92,502
5:35:00,410,0,0,0,0,0,0,92,502
5:40:00,410,0,0,0,0,0,0,92,502
5:45:00,410,0,0,0,0,0,0,92,502
5:50:00,410,0,0,0,0,0,61,92,563
5:55:00,410,0,0,0,0,0,191,92,693
6:00:00,410,0,0,0,0,0,185,92,687
6:05:00,0,80,0,0,0,0,185,92,356
6:10:00,0,251,0,0,0,0,178,92,521
6:15:00,0,242,0,0,0,0,122,92,456
6:20:00,200,242,0,0,0,0,0,122,564
6:25:00,200,234,0,0,0,0,0,1122,1556
6:30:00,200,160,0,0,0,0,0,1122,1482
6:35:00,200,0,0,0,0,0,0,1122,1322
6:40:00,200,0,0,0,0,0,0,1122,1322
6:45:00,200,0,0,0,0,0,0,1122,1322
6:50:00,200,0,0,0,0,0,0,1122,1322
6:55:00,200,0,0,0,0,0,0,1122,1322
7:00:00,200,0,0,0,0,0,61,1122,1383
7:05:00,260,0,0,0,0,0,191,1092,1543
7:10:00,180,0,0,0,0,0,185,1092,1457
7:15:00,180,80,0,0,0,0,185,1092,1536
7:20:00,180,251,0,0,0,0,178,1092,1701
7:25:00,60,242,0,0,0,0,122,1092,1516
7:30:00,60,242,0,0,0,0,0,1092,1394
7:35:00,60,234,0,0,0,0,0,1092,1386
7:40:00,60,160,0,0,0,0,0,1092,1312
7:45:00,60,0,0,0,505,0,0,1092,1657
7:50:00,60,0,0,0,505,0,0,1092,1657
7:55:00,60,0,0,0,505,0,0,1092,1657
8:00:00,60,0,0,0,0,0,0,1092,1152
8:05:00,60,0,0,0,0,0,0,1092,1152
8:10:00,60,0,0,0,505,0,61,1312,1938
8:15:00,60,0,0,0,505,0,191,1312,2068
8:20:00,60,0,0,0,505,0,185,312,1062
8:25:00,60,80,0,0,0,0,185,312,636
8:30:00,0,251,0,0,0,0,178,312,741
8:35:00,0,242,0,0,0,0,122,312,676
8:40:00,410,242,0,0,0,0,0,312,964
8:45:00,410,234,0,0,0,0,0,312,956
8:50:00,410,160,0,0,0,0,0,312,882
8:55:00,410,0,0,0,0,0,0,312,722
9:00:00,410,0,0,0,0,4115,0,312,4837
9:05:00,410,0,0,0,0,4115,0,312,4837
9:10:00,410,0,0,0,0,4115,0,312,4837
9:15:00,410,0,0,0,0,4115,0,312,4837
9:20:00,410,0,0,0,0,4115,61,312,4898
9:25:00,410,0,0,0,0,4115,191,312,5028
9:30:00,410,0,0,0,0,4115,185,312,5022
9:35:00,410,80,0,0,0,4115,185,62,4852
9:40:00,410,251,0,0,0,4115,178,62,5016
9:45:00,410,242,0,0,0,4115,122,162,5052
9:50:00,410,242,0,0,0,0,0,162,814
9:55:00,410,234,0,0,0,0,0,162,806
10:00:00,410,160,0,0,0,0,0,162,732
10:05:00,470,0,0,0,0,0,0,162,632
10:10:00,470,0,0,0,0,0,0,162,632
10:15:00,470,0,0,0,0,0,0,62,532
10:20:00,410,0,0,0,0,0,0,62,472
10:25:00,410,0,0,0,0,0,0,62,472
10:30:00,820,0,0,0,0,0,61,62,943
10:35:00,820,0,0,0,0,0,191,62,1073
10:40:00,410,0,0,0,0,0,185,62,657
10:45:00,410,80,0,0,0,0,185,62,736
10:50:00,410,251,0,0,0,0,178,62,901
10:55:00,410,242,0,0,0,0,122,62,836
11:00:00,410,242,0,0,0,0,0,62,714
11:05:00,410,234,0,0,0,0,0,62,706
11:10:00,410,160,0,0,0,0,0,62,632
11:15:00,410,0,0,0,0,0,0,62,472
11:20:00,410,0,0,0,0,0,0,62,472
11:25:00,410,0,0,0,0,0,0,62,472
11:30:00,410,0,0,0,0,0,0,62,472
11:35:00,410,0,0,0,0,0,0,62,472
11:40:00,410,0,0,0,0,0,61,62,533
11:45:00,410,0,0,0,0,0,191,62,663
11:50:00,410,0,0,0,0,0,185,62,657
11:55:00,410,80,0,0,0,0,185,62,736
12:00:00,410,251,0,0,0,0,178,62,901
12:05:00,410,242,0,0,0,0,122,62,836
12:10:00,0,242,0,0,0,0,0,62,304
12:15:00,0,234,0,0,0,0,0,62,296
12:20:00,0,160,0,0,0,0,0,312,472
12:25:00,0,0,0,0,0,0,0,312,312
12:30:00,0,0,0,0,0,0,0,312,312
12:35:00,100,0,0,0,0,0,0,432,532
12:40:00,100,0,0,0,0,0,0,432,532
12:45:00,100,0,0,0,0,0,0,432,532
12:50:00,100,0,1600,0,0,0,61,432,2193
12:55:00,100,0,1600,0,0,0,191,432,2323
13:00:00,100,0,1600,0,0,0,185,432,2317
13:05:00,100,80,1600,0,0,0,185,432,2396
13:10:00,100,251,1600,0,0,0,178,432,2561
13:15:00,100,242,1600,0,0,0,122,432,2496
13:20:00,100,242,1600,0,0,0,0,432,2374
13:25:00,100,234,1600,0,0,0,0,432,2366
13:30:00,100,160,1600,0,0,0,0,432,2292
13:35:00,100,0,0,0,0,0,0,312,412
13:40:00,100,0,0,0,0,0,0,312,412
13:45:00,100,0,0,0,0,0,0,312,412
13:50:00,100,0,0,0,0,0,0,312,412
13:55:00,100,0,0,0,0,0,0,312,412
14:00:00,100,0,0,0,0,0,61,352,513
14:05:00,100,0,0,0,0,0,191,352,643
14:10:00,100,0,0,0,0,0,185,352,637
14:15:00,100,80,0,0,0,0,185,352,716
14:20:00,100,251,0,0,0,0,178,102,631
14:25:00,0,242,0,0,0,0,122,132,496
14:30:00,0,242,0,0,0,0,0,132,374
14:35:00,0,234,0,0,0,0,0,102,336
14:40:00,0,160,0,0,0,0,0,102,262
14:45:00,0,0,0,0,0,0,0,102,102
14:50:00,0,0,0,0,0,0,0,102,102
14:55:00,0,0,0,0,0,0,0,102,102
15:00:00,0,0,0,0,0,0,0,102,102
15:05:00,0,0,0,0,0,0,0,102,102
15:10:00,0,0,0,0,0,0,61,102,163
15:15:00,0,0,0,0,0,0,191,102,293
15:20:00,0,0,0,0,0,0,185,102,287
15:25:00,0,80,0,0,0,0,185,102,366
15:30:00,0,251,0,0,0,0,178,102,531
15:35:00,200,242,0,0,0,0,122,102,666
15:40:00,200,242,0,0,0,0,0,102,544
15:45:00,200,234,0,0,0,0,0,102,536
15:50:00,200,160,0,0,0,0,0,102,462
15:55:00,0,0,0,0,0,0,0,62,62
16:00:00,0,0,0,0,0,0,0,62,62
16:05:00,60,0,0,0,0,0,0,62,122
16:10:00,160,0,0,0,0,0,0,62,222
16:15:00,160,0,0,0,0,0,0,62,222
16:20:00,160,0,0,0,0,0,61,62,283
16:25:00,160,0,0,0,0,0,191,62,413
16:30:00,220,0,0,0,0,0,185,62,467
16:35:00,280,80,0,0,0,0,185,62,606
16:40:00,280,251,0,0,0,0,178,62,771
16:45:00,480,242,0,0,0,0,122,62,906
16:50:00,480,242,0,0,0,0,0,62,784
16:55:00,480,234,0,0,0,0,0,62,776
17:00:00,480,160,0,0,0,0,0,242,882
17:05:00,480,0,0,0,0,0,0,242,722
17:10:00,480,0,0,0,0,0,0,242,722
17:15:00,520,0,0,0,0,0,0,62,582
17:20:00,520,0,0,0,0,0,0,242,762
17:25:00,620,0,0,0,0,0,0,342,962
17:30:00,1030,0,0,0,0,0,61,242,1333
17:35:00,1030,0,0,0,0,0,191,242,1463
17:40:00,930,0,0,0,0,0,185,242,1357
17:45:00,1030,80,0,0,0,0,185,242,1536
17:50:00,1030,251,0,0,0,0,178,1312,2771
17:55:00,1090,242,0,0,0,0,122,1312,2766
18:00:00,1090,242,0,0,0,0,0,1312,2644
18:05:00,970,234,0,0,0,0,0,1312,2516
18:10:00,970,160,0,0,0,0,0,1312,2442
18:15:00,970,0,0,0,0,0,0,1312,2282
18:20:00,970,0,0,0,0,0,0,1312,2282
18:25:00,970,0,0,0,0,0,0,1312,2282
18:30:00,970,0,0,0,0,0,0,1312,2282
18:35:00,1170,0,0,0,0,0,0,62,1232
18:40:00,1270,0,0,0,0,0,61,62,1393
18:45:00,600,0,0,0,0,0,191,62,853
18:50:00,600,0,0,0,0,0,185,242,1027
18:55:00,600,80,0,0,0,0,185,242,1106
19:00:00,1010,251,0,0,0,0,178,242,1681
19:05:00,810,242,0,0,0,0,122,242,1416
19:10:00,710,242,0,0,0,0,0,422,1374
19:15:00,300,234,0,0,0,0,0,242,776
19:20:00,710,160,0,0,0,0,0,242,1112
19:25:00,610,0,0,0,0,0,0,242,852
19:30:00,610,0,0,0,0,0,0,242,852
19:35:00,610,0,0,0,0,0,0,492,1102
19:40:00,610,0,0,0,0,0,0,1492,2102
19:45:00,610,0,0,0,0,0,0,1492,2102
19:50:00,610,0,0,0,0,0,61,1492,2163
19:55:00,610,0,0,0,0,0,191,1492,2293
20:00:00,610,0,0,0,0,0,185,1492,2287
20:05:00,730,80,0,0,0,0,185,1492,2486
20:10:00,530,251,0,0,0,0,178,1492,2451
20:15:00,530,242,0,0,0,0,122,1492,2386
20:20:00,530,242,0,0,0,0,0,1492,2264
20:25:00,530,234,0,0,0,0,0,1242,2006
20:30:00,530,160,0,0,0,0,0,1242,1932
20:35:00,120,0,0,0,0,0,0,1242,1362
20:40:00,120,0,0,0,0,0,0,1242,1362
20:45:00,0,0,0,0,0,0,0,1242,1242
20:50:00,200,0,0,0,0,0,0,1412,1612
20:55:00,200,0,0,0,0,0,0,1412,1612
21:00:00,200,0,0,0,0,0,61,1412,1673
21:05:00,200,0,0,0,0,0,191,1412,1803
21:10:00,200,0,0,0,0,0,185,1412,1797
21:15:00,0,80,0,0,0,0,185,1512,1776
21:20:00,0,251,0,0,0,0,178,512,941
21:25:00,0,242,0,0,0,0,122,512,876
21:30:00,0,242,0,0,0,0,0,512,754
21:35:00,0,890,0,0,0,0,0,512,1402
21:40:00,200,80,0,0,0,0,0,632,912
21:45:00,200,0,0,0,0,0,0,632,832
21:50:00,200,0,0,0,0,0,0,632,832
21:55:00,200,0,0,0,0,0,0,632,832
22:00:00,200,0,0,0,0,0,0,632,832
22:05:00,200,80,0,0,0,0,0,632,912
22:10:00,200,251,0,0,0,0,61,632,1143
22:15:00,200,259,0,0,0,0,191,632,1282
22:20:00,260,251,0,0,0,0,185,732,1427
22:25:00,260,242,0,0,0,0,185,412,1099
22:30:00,60,242,0,0,0,0,178,312,793
22:35:00,60,234,0,0,0,0,122,312,728
22:40:00,60,242,0,0,0,0,0,312,614
22:45:00,60,234,0,0,0,0,0,312,606
22:50:00,60,201,0,0,0,0,0,312,573
