INTEGRATED ENERGY FLOW DATA
Metric, Units,Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec, Annual total, ,Description ,
system : building : zone_01 : envelope : all_components : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.676289, 6.178085, 5.722748, 3.392905, 0.000000, 0.000000, 0.000000, 20.970028, , Heat gained through all components of envelope
system : building : zone_01 : envelope : all_components : heat_loss : , GJ, 23.538264, 19.752791, 19.002983, 0.495321, 0.000000, 9.424353, 10.160971, 10.146118, 6.084085, 8.714177, 13.956521, 20.181632, 141.457216, , Heat lost through all components of envelope
system : building : zone_01 : envelope : all_components : net_flux : , GJ, 23.538264, 19.752791, 19.002983, 0.495321, 0.000000, 3.748064, 3.982886, 4.423371, 2.691180, 8.714177, 13.956521, 20.181632, 120.487189, , Net flux through all components of envelope
system : building : zone_01 : envelope : ceilings : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.102360, 1.116707, 0.915332, 0.533239, 0.000000, 0.000000, 0.000000, 3.667638, , Contribution of ceilings to cooling load
system : building : zone_01 : envelope : ceilings : heat_loss : , GJ, 1.720036, 1.384181, 1.217910, 0.017300, 0.000000, 0.986892, 0.995518, 0.924199, 0.569532, 0.569035, 1.061302, 1.556531, 11.002436, , Contribution of Ceilings to heating load
system : building : zone_01 : envelope : ceilings : net_flux : , GJ, 1.720036, 1.384181, 1.217910, 0.017300, 0.000000, -0.115468, -0.121189, 0.008867, 0.036293, 0.569035, 1.061302, 1.556531, 7.334798, , Contribution of ceilings to net heat flux
system : building : zone_01 : envelope : floors : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.009173, 0.004743, 0.016523, 0.015225, 0.000000, 0.000000, 0.000000, 0.045665, , Contribution of overhanging floors to cooling load
system : building : zone_01 : envelope : floors : heat_loss : , GJ, -1.184946, -0.774984, -0.489722, 0.001144, 0.000000, 0.612933, 0.749844, 0.633961, 0.343427, 0.035324, -0.419833, -0.967511, -1.460362, , Contribution of overhanging floors to heating load
system : building : zone_01 : envelope : floors : net_flux : , GJ, -1.184946, -0.774984, -0.489722, 0.001144, 0.000000, 0.603760, 0.745101, 0.617438, 0.328202, 0.035324, -0.419833, -0.967511, -1.506027, , Contribution of overhanging floors to net heat flux
system : building : zone_01 : envelope : foundation : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to cooling load
system : building : zone_01 : envelope : foundation : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to heating load
system : building : zone_01 : envelope : foundation : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to net heat flux
system : building : zone_01 : envelope : infiltration : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000609, 0.000593, 0.000000, 0.000000, 0.000000, 0.000000, 0.001202, , Contribution of infiltration to cooling load
system : building : zone_01 : envelope : infiltration : heat_loss : , GJ, 13.027754, 10.850280, 9.933875, 0.256823, 0.000000, 1.355249, 1.250743, 1.345030, 0.833532, 3.894892, 7.063990, 10.973789, 60.785956, , Contribution of infiltration to heating load
system : building : zone_01 : envelope : infiltration : net_flux : , GJ, 13.027754, 10.850280, 9.933875, 0.256823, 0.000000, 1.355249, 1.250134, 1.344437, 0.833532, 3.894892, 7.063990, 10.973789, 60.784754, , Contribution of infiltration to net heat flux
system : building : zone_01 : envelope : walls : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.564623, 5.055669, 4.788571, 2.842533, 0.000000, 0.000000, 0.000000, 17.251396, , Contribution of walls to cooling load
system : building : zone_01 : envelope : walls : heat_loss : , GJ, 4.132781, 3.173816, 2.719535, 0.044064, 0.000000, 4.127205, 4.434552, 4.466109, 2.693301, 1.111759, 2.470501, 3.721397, 33.095020, , Contribution of walls to heating load
system : building : zone_01 : envelope : walls : net_flux : , GJ, 4.132781, 3.173816, 2.719535, 0.044064, 0.000000, -0.437418, -0.621117, -0.322462, -0.149232, 1.111759, 2.470501, 3.721397, 15.843624, , Contribution of walls to net heat flux
system : building : zone_01 : envelope : windows : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000133, 0.000358, 0.001729, 0.001907, 0.000000, 0.000000, 0.000000, 0.004127, , Contribution of windows to cooling load
system : building : zone_01 : envelope : windows : heat_loss : , GJ, 5.842638, 5.119498, 5.621384, 0.175991, 0.000000, 2.342075, 2.730313, 2.776820, 1.644293, 3.103166, 3.780562, 4.897426, 38.034166, , Contribution of windows to heating load
system : building : zone_01 : envelope : windows : net_flux : , GJ, 5.842638, 5.119498, 5.621384, 0.175991, 0.000000, 2.341942, 2.729956, 2.775091, 1.642385, 3.103166, 3.780562, 4.897426, 38.030040, , Contribution of windows to net heat flux
