*title,can_gen_high_Y2,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Kitchen_stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*units,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),
*data,0,0,0,0,0,0,240,1062,1302
*data,0,0,0,0,0,0,240,1062,1302
*data,0,159,0,0,0,0,232,1062,1453
*data,0,501,0,0,0,0,159,1062,1722
*data,0,484,0,0,0,0,0,1062,1546
*data,0,484,0,0,0,0,0,1062,1546
*data,0,468,0,0,0,0,0,1062,1530
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,79,62,221
*data,0,251,0,0,0,0,249,62,561
*data,0,322,0,0,0,0,240,312,874
*data,0,493,0,0,0,0,240,312,1045
*data,0,476,0,0,0,0,232,312,1020
*data,0,402,0,0,0,0,159,312,873
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,80,0,0,0,0,79,92,251
*data,0,251,0,0,0,0,249,92,591
*data,0,322,0,0,0,0,240,92,654
*data,0,493,0,0,0,0,240,92,825
*data,0,476,0,0,0,0,232,92,800
*data,0,402,0,0,0,0,159,92,653
*data,0,234,0,0,0,0,0,92,326
*data,0,160,0,0,0,0,0,342,502
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,0,1312,1312
*data,0,0,0,0,0,0,0,1312,1312
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,79,62,221
*data,0,251,0,0,0,0,249,62,561
*data,0,322,0,0,0,0,240,62,624
*data,0,493,0,0,0,0,240,62,795
*data,0,476,0,0,0,0,232,62,770
*data,0,402,0,0,0,0,159,62,623
*data,0,234,0,0,0,0,0,62,296
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,102,102
*data,0,0,0,0,0,0,0,102,102
*data,0,0,0,0,0,0,0,102,102
*data,0,0,0,0,0,0,0,102,102
*data,0,0,0,0,0,0,0,102,102
*data,0,80,0,0,0,0,79,102,261
*data,0,251,0,0,0,0,249,102,601
*data,0,322,0,0,0,0,240,102,664
*data,0,493,0,0,0,0,240,102,835
*data,0,476,0,0,0,0,232,102,810
*data,0,402,0,0,0,0,159,102,663
*data,0,234,0,0,0,0,0,102,336
*data,0,160,0,0,0,0,0,62,222
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,80,0,0,0,0,79,62,221
*data,0,251,0,0,0,0,249,62,561
*data,0,322,0,0,0,0,240,62,624
*data,0,493,0,0,0,0,240,62,795
*data,400,476,0,0,0,0,883,62,1822
*data,400,402,0,0,0,0,79,92,973
*data,400,234,0,0,0,0,0,92,726
*data,400,160,0,0,0,0,0,92,652
*data,400,0,0,0,0,0,0,92,492
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,79,92,171
*data,820,0,0,0,0,0,249,62,1131
*data,820,0,0,0,0,0,257,62,1139
*data,820,0,0,0,0,0,249,62,1131
*data,820,80,0,0,0,0,240,62,1202
*data,820,251,0,0,0,0,240,62,1373
*data,820,322,0,0,0,0,232,62,1436
*data,820,493,0,0,0,0,240,62,1615
*data,820,476,0,0,0,0,232,62,1590
*data,820,402,0,0,0,0,199,62,1484
*data,820,234,0,0,0,0,79,62,1195
*data,820,160,0,0,0,0,0,62,1042
*data,820,0,0,0,0,0,0,962,1782
*data,820,0,0,0,0,0,0,962,1782
*data,820,0,0,0,0,0,0,962,1782
*data,1220,0,0,0,0,0,0,962,2182
*data,1220,0,0,0,0,0,0,962,2182
*data,1220,0,0,0,0,0,0,962,2182
*data,1220,80,0,0,0,0,79,962,2341
*data,1220,251,0,0,0,0,249,962,2681
*data,1220,322,0,0,0,0,240,962,2744
*data,1220,493,0,0,0,0,240,962,2915
*data,400,476,0,0,0,0,232,62,1170
*data,400,402,0,0,0,0,159,62,1023
*data,400,234,0,0,0,0,0,62,696
*data,400,160,0,0,0,0,0,92,652
*data,400,0,0,0,0,0,0,272,672
*data,400,0,0,0,0,0,0,272,672
*data,400,0,0,0,0,0,0,272,672
*data,400,0,0,0,0,0,0,272,672
*data,0,0,0,0,0,0,0,302,302
*data,0,0,0,0,0,0,0,302,302
*data,0,80,0,0,0,0,79,302,461
*data,0,251,0,0,0,0,249,332,831
*data,200,322,0,0,0,0,240,332,1094
*data,200,493,0,0,0,0,240,302,1235
*data,1020,476,0,0,0,0,232,552,2280
*data,1020,402,0,0,0,0,159,552,2133
*data,1020,234,0,0,0,0,0,552,1806
*data,1020,160,0,0,0,0,0,552,1732
*data,1020,0,0,0,0,0,0,552,1572
*data,1840,0,0,0,0,0,0,552,2392
*data,1840,0,0,0,0,0,0,372,2212
*data,1840,0,0,0,0,0,0,372,2212
*data,1020,0,0,0,0,0,0,372,1392
*data,200,0,0,0,0,0,0,372,572
*data,200,80,0,0,0,0,79,372,731
*data,0,251,0,0,0,0,249,372,871
*data,0,322,0,0,0,0,240,342,904
*data,0,493,0,0,0,0,240,342,1075
*data,0,476,0,0,0,0,232,342,1050
