*header,hse_type,province,upgrade1,upgrade2,upgrade3,eligible,total
*data,2-DR,NEW BRUNSWICK,AWHP,0,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,0,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,0,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,0,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,0,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,0,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,0,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,0,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,0,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,0,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,0,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,0,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,0,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3200,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3210,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3310,0,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,CVB,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,FOH,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,FVB,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,ICE_CHP,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,PCM,5,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,SCS,6,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,SE_CHP,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WAM,6,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM2010,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM2100,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM2110,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM3000,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM3200,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM3210,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPVT,WTM3310,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,FOH,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,FVB,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,FVB,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,PCM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,PCM,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SCS,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SE_CHP,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WAM,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM2010,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM2100,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3000,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3200,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SCS,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SE_CHP,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WAM,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM2010,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM2100,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM2110,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3000,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3200,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3210,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3310,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,SE_CHP,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WAM,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM2010,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM2100,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM2110,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3000,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3200,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3210,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3310,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WAM,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM2010,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM2100,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3000,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3200,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM2010,11,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM2100,11,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM2110,11,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM2100,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,WTM3200,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3200,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3200,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3210,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,BIPVT,0,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,0,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,PCM,0,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,PV,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,SCS,0,6,17
*data,2-DR,NEW BRUNSWICK,BIPVT,SDHW,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,SE_CHP,0,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WAM,0,8,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM2010,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM2100,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM2110,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM3000,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM3200,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM3210,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,WTM3310,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,FOH,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,FVB,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,CVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,FVB,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,PCM,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FOH,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,FVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,PCM,5,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,SCS,6,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,SE_CHP,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WAM,6,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM2010,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM2100,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM2110,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM3000,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM3200,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM3210,7,17
*data,2-DR,NEW BRUNSWICK,BIPVT,ICE_CHP,WTM3310,7,17
